Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
873,221,TOG; DA; BAC; CADEE; EE; DADO; EF; FEZ; EH; EEL; INIA; MED; ING; NONA; PLOP; NONGS; PLOPS; MEE; RORT; NOR; TEE,210,TOUZE; AKA; TAB; DICED; EE; DEE; ED; GHEE; KED; EEL; GEM; JO; ANN; NONG; OR; JEEL; JEELS; TO; QI; US; NY,Player1
874,205,KEN; AI; BEAK; DADA; EE; DEE; EE; FEH; FEG; LIME; JIN; NON; COOL; EEN; ORD; SORD; OP; TOP; RUME; ST; UR; LO; FY,192,AE; JA; CAW; EE; DOBE; ED; DEG; BIG; HELVE; MEN; IN; KO; NO; ME; ERNS; ST; ON; NU; SHELVE; TERNS; TWP; RURPS,Player1
875,157,LENG; AA; BA; DA; JEE; FEE; BEE; IDE; DEKE; GIG; MM; EN; NON; OH; KO; ORS; THE; SOON; UG; TRYP,204,ZA; CAA; NARD; ED; CETE; HEEDED; JEFE; GI; EXILE; NE; NIM; INN; OON; PENNE; EXILES; FEER; SOH; PUS; RE,Player2
876,173,MERE; ANTA; BACCA; NEED; TEE; BEE; EE; EIK; ELL; BENNI; EL; NO; MOL; MON; NO; RIELS; CH; NOR; ST; PST; ST,148,FOE; SHEA; DA; DA; DEED; FEG; NEG; KI; MAD; GI; EN; NO; NON; RIG; RIEL; PO; TSKS; NUS; JO; UT; YEA,Player1
877,170,ER; PYA; AN; ACED; PEWEE; DEE; GEE; GIE; HID; MI; ILK; DAE; NE; DO; DEEN; OOM; SOU; ST; UR; ON; WE; NUR,189,TAUNTS; NAB; CAB; FEED; DEE; GAE; HEED; IF; BAE; ELL; EN; IN; NON; OON; POM; OOS; SHE; TREM; VROOM; VELL; RE,Player2
878,180,CID; DATA; AB; GEL; DEE; GEE; FEH; JAB; DECAL; MEM; NODE; FEN; NANE; AN; PO; ANN; SO; KO; REN; UN; HITS; LOY; UT; NU,197,ODE; CARE; BADGE; DEEDED; EE; FEE; AE; GIE; TAK; EN; IN; INK; MOO; POO; INN; SEE; SCARE; ST; ITS; SUQ; POL; WREN; WINN,Player2
879,176,IS; REZ; FAE; DAB; BO; EA; DEEP; EF; HAE; JEE; HELE; KI; MA; HAEM; MI; NOO; VEER; SIG; ADDS; ST; ER; NURS; NU; KNURS,222,OOF; VANE; BAP; ADD; DEAD; VEE; CEE; VEE; GI; GEE; LICE; GING; AAL; KIN; NON; KINK; SLICE; JA; BAPS; TE; VEEP; RUT; NUN; NY,Player2
880,198,WEET; AUA; BABE; ED; EE; EE; DEG; GIE; JIG; DEFI; LAC; INN; IN; KO; OOF; EL; OP; NEKS; NO; ST; UN; SNY,158,VAW; AREAE; ADD; EE; DEEDER; DEF; HE; CIG; NEK; ME; MNA; MAM; FLED; OK; NOH; KOR; KO; ESS; ST; TATU; TIN; EEW,Player1
881,208,REINS; AA; AG; AA; BE; EE; CEDE; ECHE; EF; HILL; INN; NE; NEE; JEE; NOOK; ORG; OS; MOOT; INNS; GIEN; MENT; YURT; WOW,211,SOL; GAN; CAKED; DEBE; REEDE; DEB; ALEE; CEE; GIE; FIG; ME; KI; NE; MOO; NOMA; EEN; GRR; ST; TUP; OFT; OW; SNEE; PENE,Player2
882,158,GOOD; BAA; AHA; BEER; BADE; EE; EE; EE; OI; KEF; HIN; MMM; NEK; BEGO; NON; CIGS; SHIN; EEN; ERS; ST; UT,178,BEG; ALEC; DAL; EE; DEEVE; EF; CIG; DIF; MM; ALECK; INN; ING; NO; ON; NOR; ONS; SED; OIL; TONS; STURT,Player2
883,187,SANDER; AA; DAD; EME; GAB; TA; DEE; EF; HIE; EE; JEEZ; MIG; BEN; NAE; JINN; NONE; OP; NON; HES; SO; ET; URN; JINNS; RYU,185,RAMET; EM; NAT; ADZED; CEAS; BETA; EE; CEE; ICE; MAGI; EEL; HE; EEL; INN; GO; NOO; KOI; REE; SO; KOP; TEME; KUTU; PWN,Player1
884,178,WIFE; AALS; DOCO; BAE; EE; FEE; HECH; AIA; GEE; ME; DEL; JIN; NON; NE; OR; NOR; MES; JA; KO; STUNT; NEP,202,DONSY; BAA; BEDAD; IDEE; EE; EF; GEE; LEG; MENG; GEEK; IN; NON; OP; CRONK; ERS; MED; OHS; PEN; RUTS; NET; FEET,Player2
885,147,NYE; ANA; AB; BEGAD; EE; EE; FAE; EA; GIE; ME; NIM; KI; ENOL; PO; BONK; SON; HAS; ST; UT; EFT; NE,174,ON; HE; CAUM; DADDED; EE; ABCEE; HE; AJEE; AL; FINE; GLEE; ON; COOK; PEE; NO; NE; ALT; NESS; ART; XU,Player2
886,214,OPA; ALL; BABA; AD; ZE; EE; DE; FEEZE; IDE; LI; KIF; EEN; NE; ON; NO; KOR; SPOON; SPOONS; TSK; ER; NUT; ST; HM; WYN; DENT,188,HE; AA; OD; EE; CEDE; EE; DEEVE; EGG; GIG; MEM; LINN; NE; ICK; OON; EEN; RIDE; ER; IS; SI; TUN; UR; NU; JISM; WOK,Player1
887,158,PE; AIA; NO; NAT; DAD; DEAD; DE; EA; TEE; EE; HE; FAE; LI; ME; IN; FE; NEB; NO; ON; COOK; HAEN; NOR; KEFS; TIL; OBS,188,EE; ION; BAP; AE; HA; HAE; CEDE; EME; ED; BEG; GIED; JIG; KINO; LEA; GED; EEL; KEF; ON; ON; NOO; CEDER; AIAS; SEE; BEGS,Player2
888,114,AA; AA; FEEB; DAD; EE; CEE; AH; EDH; EE; KEA; EE; MI; EN; MEU; OO; NO; NO; OONS; SNEE; ST; PE; UR,206,ANI; PUNA; AB; BARDE; CEE; HEED; EE; IGG; EEK; EL; JEEL; MIL; ING; NOM; NOON; NO; ABS; SCAB; FON; ST; TURM; NUR,Player2
889,144,NIB; ODA; BAA; DEW; CADEE; EA; GEE; EH; JEE; ILEA; IF; MEE; NA; NOM; ONO; OOR; ON; MONO; SH; ST,133,DE; EE; KA; EA; ES; FEE; CEE; EGG; EL; HID; HM; EN; NE; ON; PO; RE; ELK; ENS; CADEES; ST,Player1
890,192,SEE; AYU; ABB; DAD; EE; ECU; AA; FE; GHEE; FECK; KLIK; GINN; EN; MOI; ON; OP; LOR; LORN; ST; NET; MU; GEEZ,178,ST; MIBS; WAN; DE; MEE; IDEA; DEED; GEE; FEE; GI; YEH; INN; OO; KON; OP; MOIL; SH; ONS; ONST; MURR; ENEW,Player1
891,191,DOTY; DAE; AB; CAUDAD; DEI; AE; GEE; GHI; FE; LEEK; IN; EAN; MEAN; LO; MO; OOH; OON; LOR; QI; ANS; OONTS; ST; KROON,216,JET; WANE; BACCAE; DEED; BEEP; EX; GEE; DIF; EF; GILL; ON; AN; NAN; OON; OO; NOM; ROON; ME; EFS; DEXES; MEANT; URPS,Player2
892,112,MI; EE; EYE; BAM; DAD; EE; BED; EDGE; DI; FIEF; KI; EN; HM,107,TEAM; AA; ABAC; TEAMED; TEE; EE; DEE; GHEE; GEE; KOJI; KEN; FEN,Player1
893,214,KRENG; AS; AM; AA; REE; DEE; CADEE; GHI; FIE; ETH; MAA; KA; IN; MONG; ON; PE; KEB; CAMS; PWN; FIER; OY; UT,221,SIDLE; DARBAR; AE; REB; TEDDED; EE; DEE; GIF; EEL; INN; EN; AN; GONE; JOB; LORN; SOTS; UT; CADEES; WE; LUX; GIFT,Player2
894,176,STEN; NAAN; CABA; DEAD; DE; EEN; EE; OE; CEDE; KEEF; EL; ALL; JINN; DEN; ONO; NONE; RE; SO; RIG; PHT; UM; NTH; GREGO,234,ERODE; TA; BAWD; DE; DE; PEE; FEG; HE; IF; IDE; KI; AM; DANK; EGO; NOM; REGO; KO; REB; STEEN; STUNS; SWY; XU,Player2
895,171,NETE; JOT; AA; CABA; BAD; DEE; CEE; EE; HA; FEG; EIK; NIE; MAE; MAD; NO; NON; FERN; EMES; NORK; PUR; MADS; UT; NY,228,LONE; LAB; FAR; AE; ED; END; EE; GEE; GI; CID; EME; NED; LEE; ZHO; JOL; NOR; HER; ST; PO; ST; WUS; STY,Player2
896,157,KEN; EE; ACCA; AA; AJEE; DEE; EE; GIE; FEE; LIG; GLEE; EAN; KNEED; NO; ONO; MAA; OP; KNOP; ST; LIONS,187,DEAN; BAM; DEAD; NEED; CEDE; XED; FEH; DEI; LEE; HIYA; DEEN; HM; EN; ION; GOON; BRRR; IONS; BAMS; ST; FURS,Player2
897,0,,0,,Draw
898,180,PA; AA; PARAGE; DAG; BYDE; DEE; EE; GEED; HIKE; ELK; EF; MINI; MY; ON; EN; OP; EN; ART; US; EEW; IT; CAA,193,REE; BAA; ACED; EDDO; EE; JEED; BEE; GEE; FIG; MEH; NEE; LINE; NON; NO; KROON; NIS; ST; ST; EFS; REFT; UR,Player2
899,170,EKED; ET; AA; BABA; CAD; DEE; FE; IDE; GEE; LILL; NEB; INN; FEEN; NON; NO; MAM; KORO; EMS; ORS; LURS; UT; YER,177,FORE; ABACS; ADDED; EE; EE; GEES; DI; EH; GI; JEE; NE; EM; EN; KON; KON; KEF; SHE; NOTT; UT; NUT; DIP; OR,Player2
900,202,JEE; JA; AR; CAG; BED; DA; CEE; EE; BEDE; JEE; EA; HA; MNA; ELK; EN; HO; HON; PO; NA; NO; MISTS; SUJEE; UR; FY,200,LEA; IT; CAN; ODA; DA; EE; BEETLE; EDGE; EF; GIE; KIF; MI; EN; MI; KON; NON; OK; NOR; OS; IS; BEDEL; PUNTS; YGO,Player1
901,213,DAZED; TANA; NADA; DEE; EE; GAGE; AI; CHID; LEI; KEF; NE; IN; KO; NONG; NOLL; GIN; FEERS; TANAS; TURK; ST; SOP; WEEK,168,ANE; BEN; ABCEE; EPEE; FE; FEG; EE; VIE; MEE; HM; NA; NO; JO; OM; VIER; NON; ST; OP; UT; JUT; YUK; VOM,Player1
902,181,KIN; AN; GAVE; DADA; EEK; CEDED; EF; IF; REEF; BILGE; EM; NAN; MON; ASP; ENS; FON; KO; TIN; UPS; UT; TUT,176,ERES; AA; ACNE; DEB; EE; AJEE; EE; EH; GLED; LI; NIM; NON; JOOK; OHO; SH; NOT; ORS; TURRS; EW; REE; NY,Player1
903,193,NU; AWA; KAAMA; DEN; DEE; DE; EE; DEED; MEG; HIE; EKE; HICK; ING; NE; OM; ROD; EN; SLEE; EM; HIES; TROD; TEE; PLEW; ST,222,OE; AAL; COBZA; EE; DE; WEE; FE; FEEB; FEE; HI; LEI; LEW; HENNING; GOON; ON; OON; ONS; AALS; PO; OONT; MEGS; NURR; THICKY,Player2
904,165,DON; NARK; AVA; AA; BEE; DAD; ED; GEE; AE; GEE; ILK; NIE; EL; GINN; POMO; RE; SI; NAES; KHANS; NURS; TUN; REIK,213,FED; KHAN; OR; OB; ACED; ECHE; EE; FE; DEE; EIK; MEME; DEG; LOOR; NO; ON; NON; RES; PST; TEF; UN; JUN; NY,Player2
905,186,KRENG; NA; AGA; ABACA; KED; ED; DEE; GI; HEH; NEEM; ME; ON; OON; PA; OK; PAR; ST; ROOS; NUT; ST; PUNNY,179,IFS; RAJ; BA; GEED; EE; DEE; FEE; JIBE; LICH; NEK; FEEL; ON; MOC; NON; JAR; OOS; TI; ST; MIR; PUN; NY,Player1
906,184,GAR; GAS; CABAS; AXED; ED; EE; EE; FEEB; GIE; MEH; KNEE; JEE; INK; ON; JOMON; BRR; LI; NENE; ST; AR; SYLI; PER; ST,176,UME; LA; ADD; DECODE; EA; EF; HEH; EE; LEE; NIE; ENE; IN; ANI; ON; KON; NO; TON; SNEE; ST; NE; UR; KOW; PLUG,Player1
907,187,DEEK; ANE; ABA; ANEAR; CEDRATE; AKEE; FEED; EH; HE; DEIL; GI; HEN; AN; NON; BAN; FORKS; MONO; NUNS; ERST; POX; ZE; TEA,213,ERK; ELAN; CAM; RATE; DE; DEED; FAGGED; EIDE; EEL; MIL; EN; JINNEE; ONO; MONO; POP; ERS; SUR; SCAM; ZE; ST; GIT,Player2
908,132,AULA; TAE; DA; DANT; EE; DA; AE; GEE; HID; GEEK; CHID; NIM; OM; PO; NO; KOS; KOS; EEN; JOR; ET,203,MNA; ABS; ALACK; BEL; EPEE; CEDE; FE; FED; EH; ELK; INN; INN; EON; GON; OR; SO; ST; UR; THE; NY,Player2
909,137,SEAZE; AE; ECAD; EA; VEE; EE; EA; EASE; EDH; JEE; HIKE; EL; LAD; MI; JO; ON; NOMEN,167,DEEPS; AD; ABB; DAD; EE; FEND; FEG; GIE; KED; ICH; EM; ING; MEN; KO; NOO; POO; OR,Player2
910,122,SIN; AIAS; BAA; BED; ECOD; NEE; FEE; EH; JEE; EL; KENO; MEED; GHI; AL,79,ODE; FANS; DADA; EE; EE; EE; EE; CEE; ZE; LIKE; NE; MI; ELM,Player1
911,206,FEESE; AH; BAA; ADDED; EA; EE; ECHE; EE; EDILE; GLIM; HEN; INN; NOH; MO; KINS; OON; MOTT; UPRUN; ECHES; NY,159,ERNE; NAES; DA; BED; JEE; EE; EGG; KI; MIL; EF; KIN; NON; CON; NOR; GRR; JEES; TSK; TEGG; PEA,Player1
912,202,EE; AA; BE; AJI; DEG; EE; FEED; CHE; HIE; MI; KNEE; FA; MED; GIN; NOOK; EEL; PI; SH; ST; IN; UN; UT; CRY,184,TAEL; AE; BAA; IDEE; BEDDED; PE; GEE; EE; EE; GI; PENNA; INN; PEN; KON; MONO; OCHE; MEDS; GRR; BAAL; TRUST; SH; KY; JUT,Player1
913,236,KO; NALA; ABA; DAB; DEADED; EE; CEDE; NEE; DEE; VEE; VEGGIE; EL; ME; LINN; OF; MOON; OR; ON; RED; MOONS; ST; HEIGHT; BRR; NY; OFT,195,OF; NA; FAH; NA; DE; AD; EE; EE; VEG; HEIGH; ICK; MI; EM; EN; OI; JEE; MERK; NAS; SO; ORS; NTH; GUB; PWN; RUT; WEEN,Player1
914,205,UNGOD; AD; AA; ATT; KADE; ECAD; EE; EE; EF; FEE; EE; ILL; EGMA; INN; ENG; ON; NON; PRE; ERR; JO; SCAB; EELS; PSST; WHIM,213,OF; AB; ARK; CAG; ED; ED; EA; EE; BEVUE; HIGH; KI; HIM; EM; NE; OX; OI; NE; OR; OS; FITT; OIL; NY; JINN,Player2
915,158,GU; AA; FAG; NA; DA; DAE; NEE; LEE; REE; CEE; JIBE; ELM; DENI; OE; NON; REN; NO; ERN; ST; FOE; RUT; NY; DENT; EDS,194,OR; HA; KAGU; HAT; NAE; DEN; EE; KED; BEEBEE; CHI; EIK; GLIM; NIDE; MONG; OOP; HATER; EIKS; AS; IS; IRK; DOT; PWN; AW,Player2
916,191,TINEA; AB; ADO; EE; BEE; AE; RED; GIF; KALIAN; MEED; ANN; EN; NON; NO; ON; OK; NIMS; TSK; ER; UP; GIFS; TINEAS; NOW,204,ANA; CHUR; BEDU; DEEDER; DEE; FEE; EDGE; HI; JEE; LAT; NAE; ICK; ENOL; ON; RANA; PLAT; GIF; ONS; ROK; TWP; YOK; TONS,Player2
917,257,BAN; NAAN; NAB; ME; BRED; DE; DEAN; EE; ECHE; CIG; FIKE; MED; MINK; LI; NON; KEEN; PROO; LORN; TSKS; TAI; SUN; TUN; SKEEN,139,BANI; AG; APED; EA; DEE; AE; EE; BREDE; EE; EF; LEE; GLEE; HI; NO; LO; ON; JO; HIS; NON; UR; TWP; RE,Player1
918,163,PE; EINA; GAB; DID; BEDAD; EE; NE; EE; GEE; EA; LEE; EL; NE; EN; KEN; NO; NONG; OR; OP; ELKS; KENS; ST; TI; NOT; XU,206,GIO; AA; FA; DUD; DE; EE; EE; EME; ICH; ELK; FLEE; HM; MI; GEEK; EEN; KO; NON; EEN; ORS; MIC; ON; SNOT; NUNS; NOTT; WRY,Player2
919,217,ZE; APART; TAVA; CABA; DUE; DEED; EE; ED; BEE; EF; KIF; KELL; MM; JIN; GNU; NOB; ON; HALO; SORNS; GUST; STY; NEE; XU,143,TIT; EAT; AE; DOD; DAD; EEN; DEE; CEE; EE; AG; HE; HA; MI; JIBE; NED; KONK; PE; GO; ES; ESS; NO; QI,Player1
920,180,ST; STANCH; BAA; BED; BEN; AKE; CEE; BEDE; GI; LEI; NEF; EN; MEE; NON; PE; NE; LOOR; GEES; NTH; VUG; ST; PST,204,TIDED; AE; DADA; EE; AXE; FE; GEE; GIED; EKE; MI; NE; INN; MON; LOO; OOR; DADAS; MONKS; RONT; DEMUR; NEW; ST,Player2
921,203,PEANS; AA; FA; CUP; DE; DAE; EE; BE; GEE; EH; EF; AIL; IN; EEN; HO; NEE; OON; JOR; OONS; OR; ST; UR; SPEANS; LINNS; WYN,191,ACT; AB; TAN; DAB; TEME; ENE; DEED; SED; EKE; ZIG; LIE; INK; INN; NEF; KO; MM; NO; RHO; INNS; RODE; PST; MAA; URN; TRODE; ST,Player1
922,189,EN; DRAMA; ABA; DAE; DEBE; PEECE; DEG; EE; EF; VIG; LIP; INN; WAN; EEN; OON; GAD; KORS; PST; ET; UT; EFT; NY; MEN,161,OWE; AAS; AD; EARD; KEEF; EE; EE; ECHE; LIE; LIE; NEE; IN; NEF; MOL; JOL; KO; SO; ST; SUN; HI; NURR; KNEE,Player1
923,184,ELSE; EM; CHA; DADA; IDEE; EE; BEEF; EH; EKKA; BENI; IN; NA; NON; COPPIN; INN; JEES; SO; ST; UT; URNS,173,NAOS; AI; ZA; BED; EE; EECH; FEG; LAGGED; ME; JEE; EEL; NOD; LOO; NAM; INNS; TI; TIT; KAMA; REECH,Player1
924,179,WAB; ARE; DA; EA; EE; ED; ECCE; HEH; IF; EL; ELM; NA; DAG; JA; GLOM; OO; ON; PRE; SER; PE; ST; UT; REN,203,AWE; AKEE; KAED; DEED; BEDAD; EE; EEEW; IF; KEB; MILE; AKIN; NAN; GI; NEE; ON; NO; GOON; ONS; ORS; ARETT; NURL; VOM; XYST,Player2
925,201,NYS; TAN; ABBA; ADDED; EE; EE; TEE; DE; EE; GIG; JEE; EM; EEK; KI; INN; FE; ION; ON; EARN; PRO; UT; ST; JEEZ; CUT; EX,221,LOWN; AT; STRAG; DE; EE; ACE; FEED; FEE; AE; JHALA; LI; FEEL; MAE; IN; ENG; OH; NOM; NORK; SON; TSK; US; LIN; WADDED; REB; PUS,Player2
926,130,GEE; AUA; AA; AE; DEE; ACERB; EF; HIVE; EF; EEL; KA; KI; IN; HIED,116,EM; AI; CAPED; MED; BEDE; ED; REE; HIE; HELE; GIE; EEL; MI; NE,Player1
927,189,LEE; AA; COAL; EA; CAA; DEER; NEEDED; GAE; EGG; KIFF; MM; ELL; HE; IN; NON; OR; RED; NE; UR; ST; GOON; YOK,170,NOES; AB; BA; BOKED; DEED; EE; EA; EE; DI; GIE; ME; EN; NINE; GOO; PHON; SIN; PST; SKIFF; TUP; NINER; UT,Player1
928,208,NE; ARENE; BIBE; DADA; HE; CEDED; GEE; BIG; HIKE; ME; GI; LEE; KAE; ON; ON; NO; READ; OPS; ER; ST; TUTS; ELS; NORM; JUTS,183,PENE; NA; AA; CAAED; EE; EE; FE; EKE; LIE; EL; NE; DEF; GON; NO; OP; MOM; NOME; IN; BIGS; NOR; UTS; OFT; LYNX; FER,Player1
929,185,OE; AREA; ABA; ADD; EE; FEED; EH; AHI; JELL; NAE; EEL; JO; GI; EN; REH; PI; LEERS; ST; MOOP; US; NUS; ST,171,ET; GANOF; BED; DECCIE; EE; EE; TIGE; KEEK; MIKE; NE; MO; NOH; IO; EN; SNOG; RAD; MIKES; KEEKS; TURME; UN; NY,Player1
930,123,AE; SI; BAO; BED; DEAD; DEE; EE; BEING; FIKED; EL; ANN; MNA; DEN; MO; ON; OS; TO; ONS; TUN,143,PULE; PHAT; CACA; DE; DEE; FEE; AGEE; HI; NEG; ME; NE; IN; NOM; ONO; ERR; SH; ST; UN; KONS,Player2
931,192,UN; ZA; AHA; HAD; HEAVED; DAE; VEE; EE; CEDE; GIF; FILLE; NIM; EEN; MM; ON; REEN; EEK; MONS; TI; NET; NOM; ST,220,DOE; DA; FA; VADE; EE; EA; ABBE; ED; EGAD; GI; ELK; LIN; GINK; NONCOM; OOP; AS; PRE; EDS; TEA; OOPS; REE; WOOPS,Player2
932,170,AE; DUET; SAB; DADA; ECO; EA; EE; AE; EGG; GEE; KEEK; EL; LIME; INK; NE; OK; NON; RINK; ME; REH; NO; TEA; EW; SI; GEARS,232,EST; AR; DA; URB; DEX; EH; CEE; GEAR; EGGED; DI; FILA; IN; IN; HM; DON; NOON; JO; PO; DIP; POSTS; NUT; IT; WIN; WINY; FY,Player2
933,216,GONE; AA; BAA; DA; ACED; CEES; DEE; FED; AI; GIE; FECK; ME; EEN; ENG; EN; OO; NOO; NOR; SLED; LENG; TSK; RUN; MU; TRY; MUNT,184,GON; TAO; DAKS; DE; EE; DEE; EKE; EF; NE; HIE; LI; MI; LEE; NANA; HONS; BOH; PE; MIR; DEENS; PHONS; ST; STUNT; GRR; MUN,Player1
934,162,TENDS; AA; AD; AND; DEN; EBB; EE; AHI; AG; PEEL; AGE; JEE; NE; EEN; JO; KO; KOR; IDS; DERAT; JOR; MUT; WOT; PUS,204,OE; REE; CACA; PEE; DEE; FEES; GEE; GHI; LIE; EE; PINK; NA; EEN; KO; MOM; HER; NONI; NAS; MOMS; HERS; CUT; TRY,Player2
935,177,TAE; AWA; BABU; NEE; EA; ET; EE; GEE; EEK; LIE; BABUL; EN; EAN; ON; MO; PONE; PRO; LOSS; ST; NUR; LI; CYST; TEN,169,ETA; RACA; DID; EE; DEKED; FEED; AGE; AH; FEET; NIM; MINK; NE; NU; NO; OHO; NOR; GEAN; INS; UP; TEF; PROSS; NOR; NOH,Player1
936,152,MO; AD; KA; AD; EA; EE; AE; EE; EDGES; QIN; BI; MI; KILN; EEN; IN; NE; LO; HOG; INNS; EAR; TEAR; NY; MAT; ST,250,MOB; SASH; AD; TEE; BED; EE; ECCE; SASHED; FEE; DEF; EH; LI; BIG; EN; ON; JONG; MOP; ETAS; PREEN; TURK; EEW; XU; BEDEW,Player2
937,229,DEE; ADHAN; BABA; EE; ECAD; EE; FEE; BAGIE; LICK; MEND; INN; NOM; OO; NO; MO; DARK; ONERS; OS; AGAR; SUQ; PWN; HEFT; DARKY,190,OE; OE; AIDS; EE; CEDE; AGA; EF; HI; MEG; NA; EL; ONE; NAE; RE; OOP; HIP; MOS; ST; LUST; JEER; ST; MOSK; NY,Player1
938,133,ET; EE; AIDA; DAD; XED; DEE; CEE; EF; AE; HAG; LEI; MI; GILL; PREEN; TEEM,125,PREE; AA; CAB; PEER; EE; TEE; FEE; DE; CIG; BE; GLEI; NEE; PEGH; HM,Player1
939,172,LO; KADAI; BO; CAA; ED; ME; BEDE; FEE; ECO; BOH; GIG; HAE; EEN; EL; MEL; NE; JO; SNEE; ST; ST; QI,136,JOMO; AA; DA; SEED; AE; AE; EE; EE; GIF; KAE; GLIM; NENE; JOMON; NEON; ROK; RIN; MELS; PI; TOR; PST,Player1
940,202,ZEX; AA; CAZ; BAD; JEER; DEE; NEE; EGG; GIE; EEK; CHILLED; INN; INN; OO; DEEP; OON; RE; MES; PST; ST; WINN; NU; NY,212,ORE; BA; AND; REDOX; AE; EE; FE; HE; FIG; GLID; ME; EEN; OK; NO; MO; OR; AN; GLIDES; TSKS; UN; RUC; ZEA; NYM,Player2
941,174,ONE; AE; ANA; AIDA; DEED; EE; EE; EEL; DE; JIG; KEF; INN; NE; HON; HOLO; NO; ES; RAD; REM; SI; UTS; PRY; REE,199,DE; DAFT; BA; CONE; BE; NAE; JEE; IGG; GEE; PIKI; EM; MEE; EN; CLAD; NO; NOR; PIKIS; TSK; NU; NOR; PSI; ZAIDA; TANA,Player2
942,179,KUNE; AA; ZEA; DAD; ERE; NAE; BEAD; EE; FEE; BEG; ELM; KEA; GI; LEE; HONGI; NON; NOM; PEL; SON; ROON; TE; NOMS; SH; UT,191,KET; JEE; AE; BA; GED; EE; ACCEDE; HAE; FIE; EL; MINAE; NIM; INK; NO; NO; OP; OR; LINK; ORT; ST; ST; SUQ; NYM,Player2
943,227,GOT; TAN; ACE; ADS; DEED; DE; BEE; EA; BEG; TEA; KALI; MENE; NIL; NON; PHONO; ROO; OR; FEER; SUK; SEAN; NY; RACE; TWP,183,UH; OAKS; ABET; AN; EDS; DE; CEE; FEE; GI; KEEF; LIME; ME; EL; EON; JO; NE; SI; EAT; PSI; QI; JA; GIEN; ORT,Player1
944,157,AGERS; AA; CADRE; EE; AE; ED; EE; EA; AGA; FED; JAI; LIG; EN; NEB; ON; KNEE; KO; GON; METS; ST; QIS,206,RIND; BRONC; CEDED; DEE; BED; FEET; HE; BEDE; KI; LEGGIN; HEM; EL; EAN; NAE; OHO; MI; QI; PEAN; ST; NON; NU,Player2
945,171,BRAG; AA; KEB; EA; DAD; GEED; PEG; FAA; EKE; MIME; FIN; INN; OO; ONO; EN; REN; SEN; KEBS; NIP; RUME; REEL; MIST; NON,209,JETE; ABA; ODD; CEE; CEDED; EEL; DEE; EE; EH; ILL; EH; AN; ONE; NAN; ON; SI; CABAS; TSK; RUM; WUS; DEELY; TUG,Player2
946,217,ENG; RAKU; AR; PAD; EEN; BA; BE; NEE; ZEA; EEN; GENE; IF; CLIED; EM; EL; MAA; COD; COON; ORG; SKI; ER; MM; JEERS; ST; NY; WHIN; ELT,218,PUNA; AA; AREAD; AD; BEEN; DEED; GEN; OD; EE; HEH; FE; EAN; KI; LI; LINN; NON; BEGO; ON; OP; ONS; JEE; TSK; UR; BEGOT; FIN; MUX; ST,Player2
947,219,VEILED; ANA; AA; DAES; CADE; FEE; HEAD; HE; EA; NE; EN; KEN; JIG; NOM; ONO; LO; LOP; OOR; SO; FIKES; GOOR; PLOP; ST; FEET,228,VEE; BABUS; ED; GEE; BEE; DEG; GIE; FIKE; MIM; EM; HEN; HEN; OM; OLEA; NO; KON; NOR; JOSS; TO; RED; TURNT; DAW; NY,Player2
948,150,INKS; AAS; BAO; ADD; EE; CEDED; AE; EE; EH; UH; FE; MIG; NE; EN; IN; MOON; PRO; PO; SLAB; BENET; RENT,202,SUKS; AA; ZA; DADA; KEB; BENE; CEE; FE; GIED; EEK; MI; GEE; NE; FELL; JO; OO; REN; KEBS; INS; MAAS; ANENT,Player2
949,176,DEB; GALA; EA; DEE; CEE; ED; DEED; GIE; KHI; EFF; MA; NED; IN; LOO; OM; KRONEN; ADS; MIGS; GALAS,135,GENA; LANA; DEET; BEAT; EE; FEE; AH; GIE; KEEL; MIG; EAN; EN; NOM; NOOGIE; NOO; PO; GENAS; LOOT,Player1
950,159,GEMS; AMAS; DAM; ODA; DECKS; BE; EEN; BEE; FEG; FE; ILK; NE; IO; NE; NO; CID; KEEN; SO; EIKONS,167,EIKON; UH; DA; AE; DEED; BEE; ZEA; GHEE; JIB; GLEED; NEE; NEE; JOL; NEON; OI; BEEP; SNEE; TRIO,Player2
951,191,MALE; EAT; AA; CADGED; EE; EE; NEG; FE; FEE; HE; GLIB; HEH; IN; EM; KI; NO; ONO; OP; FEEN; NON; RIF; ONS; ORT; NUS; RORT; TWO,204,DECAL; TAW; ADD; ABBE; CEES; EE; EKE; NEED; GED; ID; GI; IF; NID; EEN; MO; BO; KO; OR; NAE; ONOS; LEKE; MALES; PUS; UR; TROP; NY,Player2
952,168,NE; ETA; AMIN; DAD; EE; CEDED; AE; FEG; GID; OLE; RAMI; EEN; FEM; NE; OK; NO; RE; SAE; BEES; HIN; URP; DIRT; NOW,193,RE; ETAT; ABA; BEE; EE; NE; COED; DEG; HEH; MIL; GOLE; NET; AL; NON; MO; OK; NEDS; MOP; HEHS; STRAE; NURS; NY,Player2
