Game Number,Player 1 Total Score,Player 1 Moves,Player 2 Total Score,Player 2 Moves,Winner
831,308,OOLITH; ADAW; TEAED; DEE; AAL; AFF; GHEE; JIB; KIKE; ELEMI; GEM; NONI; APP; GAFFER; ORT; EX; ZOOLITH; WE; NY; NUN,312,SWATCH; DUBBO; CEDE; CEDE; TE; GAFF; GAFFE; JIG; ELK; LEME; NENE; NONE; RORE; SORNS; KIKES; YUS; ZE; WET; UT,Player2
832,289,VAX; DAK; CANADA; EX; NENE; FEE; GHEE; AJEE; ILL; MIGG; ONION; ERROR; ERST; CANADAS; OWT; TRY; TOWT; UT; ZEE; IN,296,VODKA; ABACK; ADDED; UNBED; BEE; DEF; NIGH; JEEL; MEEKEN; NOMEN; POP; MIGGS; GHEES; VILL; VILLS; ZE; WO; FEET; NOR; UN,Player2
833,308,PEKOE; KAF; JACANA; CECA; DAE; PEE; GHEE; LEKKED; MNEME; MINION; QI; ORRA; SOSS; STUNT; EX; EW; ROW; NY; TUN; NA,316,HAVE; JAMBE; JAMBED; DEBT; DEEDED; DEGGED; JIG; FILLE; MINI; OOP; GRR; JACANAS; HAVES; RUT; NY; ZE; ZA; NEP; IN; ON,Player2
834,337,GOXES; ADAW; ACTA; BEADED; BEE; FEE; HEIGH; HIKE; MMM; JEE; NOOK; POKE; PEGHS; NODES; TORR; UT; WUS; ZA; REM; ZA; TI; NE,286,SPAWL; BANCO; SPAWLED; DEBE; FED; PEGH; QI; JILL; MENE; EM; NODE; POKER; ADAWS; FEDS; FEET; RED; NY; NET; NOT; AIN; UN; NA,Player1
835,238,BEDUIN; ZEA; DADA; TEE; CEE; FEG; CHIA; AKEAKE; HMMM; FEN; JO; GAMP; NORM; QIS; NORMS; LAV; ADZ; REE; TE,289,BRAZES; BA; TECTA; SEEDED; FED; CEE; BEIGE; GILL; KLIK; MOJO; ANNO; QI; OOP; JORS; STRUT; KY; EX; WO; TEW,Player2
836,303,NAVAID; BAM; EDDO; BAE; BECKE; CAA; FEG; HICK; HAE; MINKE; NOO; OPEPE; GILLIES; COONS; ERR; ORT; TUTUS; XU; NY,250,GEMMA; ICK; BECK; DEEVE; JEED; BECKED; AGEE; JEFE; GILLIE; ELK; COON; ERR; NAVAIDS; MINKES; DEEVES; TORT; UT; WE; EN,Player1
837,280,WINEY; MAA; PEACOD; WAE; WAE; FAD; GHEE; KEEF; FELL; ILK; JOL; ER; PEACODS; GHEES; GIEN; ET; SUQ; ZE; JET; ST,321,POMMY; BABACO; DEWED; IDEE; FEEB; OGEED; DAH; GIE; MINK; NINE; NOOP; NOR; KEEFS; ILKS; PST; CURR; VUG; DIV; NINER; TERN,Player2
838,304,TEFF; VACANT; ABACA; DADDED; DEFACED; HEH; JEE; CLEIK; KELIM; MM; LO; NODI; JEELIES; KELIMS; SUQ; WE; EW; ZE; IN; AN; NAN,319,REROOF; ABAC; FACE; BEEBEE; EGG; IGG; KEB; JEELIE; DONNE; JOE; IPPON; TEFFS; ERRS; ALT; RUT; JYNX; TEGG; ZEN; NIT; ZO,Player2
839,298,JENNET; NADA; DADA; FEED; FACETE; CAGE; AB; ILIAC; MEIN; LENO; OOP; ROON; FEEDS; JENNETS; KEEKS; STRUNT; SWY; EX; ZE; ZE,301,JINKER; FACET; EBBED; CEE; FEG; HEH; KEEK; MELL; DAG; AMMON; CAGER; CAGERS; QI; TEF; TUP; EW; NY; NED; NU,Player2
840,313,HANDLE; AAH; BEDAD; BAE; CEE; LEAFAGE; FAIK; MIM; JIN; LOON; PROD; ROD; HANDLERS; PEGHS; ST; REKE; QUA; ONYX; WERT; ZED; JET; ON,314,DEVEIN; BOCCE; BEEP; DEVEINED; FEED; PEGH; FLEEK; MENGE; OK; OHM; HANDLER; BOCCES; FLEEKS; ST; ET; NUNS; WE; NY; WOK; VIM; TEN; NE,Player2
841,239,NINE; AEON; CAECA; ADENINE; DAE; EFF; GHEE; HIKE; ILK; MEN; QI; PO; QIS; MINIMS; RORTS; TEW; ZEE; MEN,340,PLONGE; BARBE; PADDED; PLONGED; CEE; DEGAGE; GEEK; ELM; MINI; NONMEN; JOR; JOR; POTTS; STRUTS; SWY; WUZ; OX,Player2
842,304,JELLO; NATAL; CAD; LEADED; DELEADED; DEGAGE; BIKIE; HENNIN; JEFFED; QI; KROON; SOSSES; ROUT; WYN; AX; NUT; MET; ZE,311,PREMAKE; BACCO; BEDEL; BEER; EFFED; HIGH; MEEKEN; HM; OP; ERR; BACCOS; ORT; WEN; WYNN; ZO; NY; VAT; ZEN,Player2
843,374,GREWS; GALEA; CAD; BEDAD; RADE; GHEE; CHIK; JELL; MEM; JO; FANON; APO; PRONG; WICKERS; CARAFES; BEEBEES; PRUNT; NY; EX; ZA; ZE; JOT; ST,323,WICKER; CARAFE; BEEBEE; DECAD; EF; GIG; KEELIE; DEEM; FAN; JELLO; MEMO; QI; KEELIES; QIN; TRADE; HUNT; WE; NAP; VEX; VEE; UN; ON; NA,Player1
844,317,PENMEN; NAB; CAD; DEAD; NABE; FENDED; AHEAP; HAJJI; ELM; MOKO; PONG; HAJJIS; SERS; STOP; QUA; WO; XU; RYE; ZA; ZIN; ST,296,MOBBIE; CACTI; ENDED; DEED; FEE; GEE; HEIGH; LEGLIN; KI; IKON; KIR; LEGLINS; PONGS; STOPT; REV; AW; YAW; RE; IN; AR; NO,Player1
845,251,ETAPE; PEA; DADA; ABBA; CEE; EFFED; HIOI; ALLEL; AIM; EN; FON; NOON; REFFED; PROMS; RETAPES; REST; UT; REDON; REX; ZEN; IN,294,WAIVES; ABB; CECA; DEEDED; DEKE; GHEE; JEE; EGG; GONK; HMM; KNOT; PROM; HIOIS; JEE; DEKES; STUNT; YEN; EX; ZE; EW,Player2
846,287,PEDDER; AD; DAD; PEA; BEE; AFFEAR; QI; AHI; KILIM; INK; MONK; NOON; RECCES; PEDDERS; RORT; UH; WE; YU; NEW; MEN; NE,322,EGADS; ADZ; ECCE; BEEBEES; PEED; GHEE; JEE; KELEP; ELM; AHING; JOL; RECCE; MONKS; MORNS; TINK; EW; OX; NOX; TIK; ZE; NETT,Player2
847,270,BIRD; VAN; ANANDA; VANED; DECANE; AGEE; HEH; BIKKIE; MMM; KON; PENNON; DEPS; JEELS; TELL; KY; TELLS; TORRS; ANANDAS; BEET; VOG,294,NANNIED; DECAN; DECADE; BEE; IFF; IGG; JEE; ELL; JEEL; NOON; RIFF; TORR; MUTT; TUX; WOX; ZE; RIGG; HEW; ZEN; NET,Player2
848,324,DRENT; TAGMA; CAB; ADDED; CABA; DEF; EGGED; AJI; ILL; JEE; NEK; PENNON; JEERS; NILLS; SOURS; NY; EX; WE; ZA,282,EPHOR; DABBED; BAC; GEE; HE; FEE; HID; KIKE; CLEM; FENMEN; NILL; QI; NOONS; UTS; TOC; ZE; HENT; WET,Player1
849,294,TRANQ; ALANT; DAEDAL; ABBE; VEE; DEGAGE; JEED; JIMMIE; LOIN; NOOP; TRANQS; ORS; JOOKS; RUC; KOW; XI; ZEX; ST; TERN; NUN,302,CAVEMEN; ABB; ACNED; DEEDED; MEFF; GIGHE; GLEEK; KHI; JOOK; PE; JIMMIES; GLEEKS; TALANT; VEER; WUD; WYNN; ZA; ERN; NU,Player2
850,280,DESSES; MAA; DEAD; CEE; SAE; DEGAGE; JEFFED; ALIKE; MIM; JA; NONE; SECEDER; QI; POD; JOT; TUT; YO; ZE; ZEX; TOT; EN; EN; NA,350,MHORRS; BODACH; SECEDE; BABE; EFFED; FEH; GIE; ELF; GLIKE; IKON; NOOP; BODACHS; QIS; TAE; TURR; WEN; YOW; ZAS; DEV; ERN; EN; NE,Player2
851,377,BIACH; SAX; DADAH; SAXE; GAU; EAT; EFFACED; HIC; KIEF; JEEL; EM; NOEL; HOON; POEP; HOONS; BASKETS; EVENT; SUQ; WO; TWA; ZO; ER; RIN; EN,345,BASKET; BI; ACED; EDGED; EVE; VEE; EGG; JEE; EELLIKE; MM; EVEN; JO; NONE; GRR; KIEFS; SAXES; NONET; DEV; TRY; MIZ; IN; TON; UN,Player1
852,271,CAWK; WALK; ABACAS; WALKED; EXED; DEF; HIE; HEXED; JEEL; JEMBE; HEN; NONI; PO; EXECS; JEELS; QI; TORC; HENT; PEW,293,EXEC; KANGAS; DEBTED; XED; FEAT; EGGED; DEE; GEEK; ELEMI; MIG; NINE; POON; ORC; JEMBES; STROND; SUR; YURT; ZE,Player2
853,238,SNOOZE; AI; BAD; CAA; DEE; DAE; FIE; KAIAK; MMM; ENE; MONO; RECCO; CRON; PREMS; ST; KIT; YU; NY; VEE; VEER; ERN,357,THEEING; EBB; ECCO; SEEDED; NEEDED; EFF; GIGHE; ALLEL; JAG; JONG; PE; PREM; JONGS; TSK; RUNT; UNSEEDED; ZO; XU; WE; WE; NENE,Player2
854,296,GLEDS; KAW; BACCA; BACCAE; KAWA; KEEF; QIN; KIEKIE; FLAMM; NONG; NOON; IRON; GRR; UNBEDDED; TUT; NY; TRYE; WE; ZE; ZE,341,SHEWN; BEANBAG; ADEEM; BEDDED; FEE; GHEE; QI; GLEE; QIN; JEON; LOPPER; LOPPERS; QINS; SKEEF; OX; KIEKIES; FEET; TIN; ZEN; JO,Player2
855,298,FOVEAS; PAWA; CADE; HEAD; CADEE; DEE; GAGA; CHAI; GLEI; MICHE; HEADMEN; NEMN; PERVO; DONNA; NOR; FETT; TURNT; WYE; XI; ER,304,PERV; CHA; EBB; FENDED; DEED; FEE; SIEGE; CHE; LEA; AL; FEEN; KED; KON; KNOP; MICHES; FETTS; SUQS; TAKS; ZA,Player2
856,344,XED; CANGS; ADDAX; CEDED; ENCAVED; NAFF; HEH; JIN; GLIKE; MEL; EECH; NOM; QI; POOPERS; SEXED; WAB; TERRORS; NAFFS; ANN,310,DOTANTS; BABA; CAVED; EXED; VEE; FEG; GIEN; KIKE; DELL; MMM; JEON; POOP; REECH; ERRORS; TUTU; ENVY; WAY; PIN,Player1
857,281,ADZ; NADA; CAD; DAEDAL; EAT; FEE; GIGHE; KILL; MEEK; NONG; NOON; QI; APPRO; APPROS; QIS; SIEGERS; WYNNS; NET; DARN,336,ZILAS; ECCE; EBBET; ADZE; FEED; GHEE; SIEGE; HMMM; KEEK; JO; JO; SIEGER; NOR; NOTT; UNTURN; WYN; XU; JOW; ZE,Player2
858,274,JIBES; TAPA; DADAS; DAM; CEE; AGEE; CHEF; ALKIE; LIKIN; MOON; NOOK; RAGEE; ORF; EXTENTS; LIKINS; NYS; UNI; UR; ZE; UR; IN,339,EXTENT; ACCABLE; DEEMED; EX; FEED; HEBE; TEGG; LEMME; HEN; JOL; DEP; QI; NERKS; TUTS; TEX; AW; WAW; VAN; NUR; NUR,Player2
859,251,SURF; JAWS; AUDADS; HEED; JEE; GHEE; MEKKA; KEMB; LEGGED; NON; GRR; ATT; ELT; WE; TYRO; QIN; ZEE; NE; UN; AN,352,ECHOISM; BABACO; IDEAED; EEEW; EGGED; FEEB; JILL; MINNIE; MONO; OPPO; MEKKAS; PST; MINNIES; AX; QI; GOV; VET; ZE; ER,Player2
860,289,WEMB; BAHU; ADAW; GADDED; CEE; FEG; GIE; KIEKIE; MENED; NOON; POOP; QI; WEMBS; QIS; ORT; EARNT; TURR; JYNX,265,BEGUM; MACACO; JEED; CAD; FEE; GHEE; JEE; EELLIKE; FEEL; OMENED; REF; MACACOS; KIEKIES; POOPS; TO; LAT; WE; EN,Player1
861,251,KISMAT; BABA; AIA; ASCEND; CEE; EFF; GHEE; DEEK; LEEK; GLEEK; JA; MON; PRE; DEBARKS; EHS; TE; UT; ZED; VEE,276,DEBARK; ED; SCEND; CEDED; MEE; GEE; HIE; GILL; ELMEN; NEEM; NOON; POO; NOR; KISMATS; PRENTS; RURU; YE; JAW; EX,Player2
862,319,KHAZEN; ZONED; ACH; BAC; BACHED; DEED; ABAC; ABACA; AGEE; AJI; MMM; NEINEI; HOOPOO; KHAZENS; OOP; STAB; TURRS; EX; WEX; MAW; RAGEE; IN,302,ZONE; CH; BACH; AB; ENG; NEEDED; JEED; EFF; GEEING; LEK; KHI; NOLE; ERR; JEERS; ST; EL; TUM; YON; TAB; NOG; DIN; NE,Player1
863,326,PORCH; FADE; PORCHED; FADED; DEBE; AB; AGEE; AID; JAKE; MIMEO; MINIM; JELLO; POON; ORS; QIS; JELLOS; TA; TURM; YE; XI; EWT; UN; IN; ON,343,HAZELS; SCABBED; DEB; ZEE; FEE; FEED; GHAZELS; GHEE; JELL; EKKA; FEEN; NONE; QI; MIMEOS; JAKER; RAGEE; TUT; WE; YEZ; VORS; VEE; TON; NUN; NA,Player2
864,284,MEZE; OGAM; SADDO; DAE; ZEE; HID; HAJJ; HELL; ELEMI; HIDE; MILO; PE; QIN; HAJJIS; QINS; PERT; ET; RUNT; SNY; ZA; OX; EN; NE,314,DEFASTE; BACCAE; DEBE; BENDEE; FEH; GIG; HAJJI; MIL; LEEK; KONK; POOK; QI; HIDER; HIDERS; BENDEES; RET; NURRS; WAT; WET; VET; RE; AN,Player2
865,224,MESONS; AA; MAAED; DAE; CAFF; HI; HI; KEEK; JEE; BEEN; HEN; PRO; ONST; UT; TURN; ZO; NY; TURNT; EEN,396,SLUDGES; BACCO; WEEDBEDS; BEE; EGAD; GIE; EIKED; MELIK; LENG; JOMON; OPPO; SCAFF; TROPPO; URN; EX; WRY; ZE; REH,Player2
866,325,DESTINY; AY; MAD; VAE; MADE; DAE; FAA; EGGHEAD; KIKE; KNELL; ME; JO; QI; PA; EGGHEADS; JO; MEINT; TURN; OX; WE; EW; EN; EN,344,VOMMED; CAY; CAYS; EBB; SECEDED; DECAYS; FEG; HI; LEEK; MEIN; ENOL; POOL; QIN; LOR; QINS; KNELLS; JOR; NUR; NOX; ZO; EWT; ST; RE,Player2
867,274,SPINAE; BEAN; ADAW; DADA; FEED; EGG; GHEE; KIEKIE; MMM; JAG; ENOL; QI; PRO; ADAWS; TSK; JAGS; ZE; NE; NA,293,BOWETS; CAD; INCEDED; ECAD; FED; HE; EEJIT; KELL; KEEL; BEANO; NOON; QIN; ORS; BRR; TUTORS; TUNY; ZEX; ZEN; OW,Player2
868,306,EUCAIN; ZE; ZEDA; DADA; EUCAINE; BEE; DE; AGE; AHI; KAKI; LEMEL; JIN; MOON; APP; SORNS; TURNT; OXY; NEW; EWT; VEGA,259,CHEF; EBB; QI; ACRED; LEND; ER; EF; EGG; GIE; LEKE; MENE; NEEM; MON; KRONOR; JO; LEMELS; STY; ZEDAS; AHINT,Player1
869,308,SENSED; NADA; DADA; MEED; AFF; HEH; JAKE; JELL; GAFF; MEKKA; JOLE; LOOP; GAFFS; PRENT; SIT; UNSENSED; AW; KY; ZIN; RE; DEET; ERN; EEN,308,EMEERS; CABOCS; DEBE; DEE; EGGED; GIE; EKKA; NIMB; QI; NIMBI; OON; PRE; QIS; SLOOP; NTH; VUM; WE; XU; WET; ZE; ER; NON; NE,Draw
870,242,VERGER; GABBA; READD; AB; CEE; HAEM; GEEKED; JILL; MIG; NOM; REFFED; GABBAS; QI; PUD; EWT; ZA; UN; EN; NE,341,MARKER; ACCA; DEEDED; JEED; EFFED; HIGH; KILLIE; KEN; NOON; NOOP; SORNS; THIGH; QIS; TUTS; PYX; UT; EW; ZE; EN,Player2
871,281,AXILE; BAEL; EXO; DAE; CEE; DAFF; HIDE; HAJJ; LEMME; KONK; OOM; REJIG; HIDER; ORS; ET; UT; NY; TAW; WET; ZO,316,ANDANTE; BA; EXODE; ACCEDED; DEED; EGG; JIG; KEELIE; MM; KO; PI; PRE; ERNS; KOSS; GAUNT; WE; VORS; STAW; VET; EN,Player2
872,293,WEM; TANGO; CACA; WEBBED; CATE; FEEB; HI; KIKE; LEMME; EL; FINO; QI; NOR; NERTS; VEGGED; EX; ZEX; UNCATE; NONET; ST; UN,289,FOUS; AZAN; AVA; DEEDED; BEDE; EGGED; HI; LIKE; JA; NONE; OPPO; JOR; SHERO; OPPOS; WE; NYS; EVER; TEL; NU; NUR,Player1
873,315,TURBANT; ABACA; DAES; DEEVE; EAT; FEED; GAB; KIEKIE; LIME; MM; LOON; PACT; PRO; TI; EW; EX; ZO; TUG; ZEN; KON; EEN; IN,318,BHUNAS; ACT; DEEV; DEEDED; FEE; GEE; EIGHT; JELL; KEIGHT; ENOL; JOOK; RONNE; ENOLS; FEEDS; WO; SYN; DEEVES; GEEZ; VET; UR; ER,Player2
874,321,FENDY; FAENA; DACE; FADED; BAGGAGE; JIG; KILO; MINNIE; HEME; PONE; ROON; SOSS; DECAFS; UTS; TURNT; VEX; VEXT; TREW; RODE,319,DEAWY; DECAF; BEEBEE; CEE; HEH; JOKE; LEMEL; MEE; IKON; PEH; QI; JOKES; QIN; TURN; EX; ZE; EW; ZE; IN,Player1
875,317,OWIE; ANOW; BACCA; MEED; EOAN; FEEN; GAGE; JIG; HILL; MEINED; HILLO; PENE; JOKER; HILLOS; JIGS; RADDED; TAE; NUT; YE; OX; PWN; UR; ON,291,ELMEN; BABE; BACCAE; ADDED; DOWIE; FAE; GHEE; HA; KEMB; KEN; JOKE; PO; KEMBS; GAGES; QI; HATS; UTS; SOV; EFT; ZEE; FAR; NUR,Player1
876,300,HARDER; ANAS; DADAH; DEB; ACHE; FEED; GIG; EKKA; MAMMIE; NOON; POPE; FEEDS; QIS; ACHES; UNTO; ZEL; VEX; TWO; NANAS; REN,356,ENSEW; ACH; BLECH; BEEZER; DEED; EGGED; JEFE; JILL; LEK; NINON; MAMMIES; QI; FRONT; UTU; WYE; EX; TEW; RE; RE,Player2
877,373,PHT; SARDANA; ABB; ACCEDED; REEDE; FEG; DIE; APELIKE; MINI; NOON; POOH; TUFTER; SORNS; TURNT; WYE; OX; WE; GEEZ; NET,257,TUFT; TAIGA; JADED; ABBE; GEE; HAGG; KEEKS; LEMEL; MINIM; JOL; BEN; TUFTERS; POOHS; ER; ZA; NOX; RAV; IN; INN,Player1
878,271,FOISON; FAA; CAD; MAAED; CEE; DEGAGE; JAKE; MINKE; JOE; POA; QI; GRR; SNEBBED; FOISONS; TAE; SOV; NY; REZ; TREZ; NAE; EN,341,MEDII; ECCE; NEBBED; BETED; FEED; HEIGH; LEMED; DELL; LEK; OPAH; QIN; PORNO; FEEDS; ST; TURR; EX; WEX; NUNNY; TAW; ZA,Player2
879,286,XENON; PAN; CACAO; CEE; WEE; GAFF; GAFFE; KIF; AMELIA; CINE; MOON; PORNO; AMELIAS; SWEER; ELKS; CEES; DEV; TRY; ZE; IT; NU; EN,304,OWNER; BATEAUX; DEBE; DEEDER; FEED; EGGED; HIKED; ELK; HMM; DEBEL; PO; WEER; OWNERS; ET; TI; JUD; WELKS; ZOO; VAR; AR; ON,Player2
880,323,ADVISEE; ABACAS; CAA; CEE; GHEE; JEE; LEMEL; HM; KOJI; HOON; FOR; GRR; KOJIS; SHOON; TET; RUNT; YE; EX; NEW; ZE,287,EMBASTE; EMCEED; DEEDED; EFFED; GIGHE; KILLIES; KA; ANN; LOO; PE; PEP; LEMELS; IT; TIT; NU; AW; ZO; UR; IN,Player1
881,304,LAKSAS; ABASK; LEADED; EEEW; EEK; FES; IGG; ZAMIA; LEMAN; NONE; POM; RECCE; PORNO; SOWBUGS; THILL; JOLTS; BY; RIGG; SEZ; NONET; AN; EN,353,SOWBUG; ZA; ECCE; GEEKED; FEED; HIGHED; HILL; KENAF; JA; JOL; QI; QIN; ERM; THIGHED; TUP; EX; WEX; REF; IN; NE; EN,Player2
882,267,FENCED; ANABAS; DEADED; JEE; FEED; HAGG; HEH; MEME; KEGGED; KONK; QI; FEEDS; TREF; TE; EW; ZEN; TIK; ERR; AN; NE,328,CRAWS; ABAC; JETE; DEFENCED; EGGED; AJEE; LILL; MINIM; ONION; POP; KONKS; QIS; ROST; VOE; KY; ZUZ; TEX; NU; EN,Player2
883,296,ENTAME; BANT; BEDAD; CEE; DAE; JEFE; HAHA; JIG; MEME; LOKE; POOP; SOOK; LOKES; RESTS; UT; BANTY; ZE; RUT; REED; RE,329,ENDART; AB; ACCEND; ACCENDED; JEED; EGG; FIFI; EELLIKE; NAB; GON; QI; EGGS; RE; KNUT; EX; WEX; EW; ZEN; ZOS; AN,Player2
884,276,MURENA; KAE; DABBED; KAED; BAA; FEG; HAHA; KILLIE; HM; INN; COON; QIN; ERRS; MURENAS; SERRS; WEFT; OX; NOX; NY; ZO; ET,315,KOKER; ABBED; ECCE; DEEDED; BEEF; GHEE; GIF; JILL; MEE; NOON; QI; PRE; JILLS; SPOT; JO; TWA; NYM; XU; ZA; MEN,Player2
885,379,SNEAKER; BAR; DADA; BARFED; BENDEE; CEE; GAGES; AIN; LAIKA; JIMMIE; MON; JELLO; PORNO; JIMMIES; JELLOS; STUNS; EX; WEY; WE; SOV; EEN; NE,290,ACNE; BARF; WE; BEND; CEDED; FEE; HEH; JEE; JELL; ILK; GOO; PRO; PRE; TRAIN; MET; SUQ; ZEX; ZEX; WET; ET; UN,Player1
886,289,KEEF; WAE; CODA; CEE; BAE; DEGAGE; JIG; MALIK; JA; KON; POON; REM; BICEPS; MALIKS; TREM; DEER; ST; RUTS; EX; NY; ZEN; WE; UR; UN,388,GOWFS; KABAB; BICE; DEEDED; DEE; HEH; EELLIKE; MI; AM; CON; BICEP; JAR; KABABS; JIGS; TROD; IT; SUQ; ANN; ZA; ZE; NENE; IN; NUR,Player2
887,259,REZ; UEY; BEAU; BEDAD; BACCAE; DEEN; GAGA; GIG; KIEKIE; MEIN; MOON; POO; JELLO; KIEKIES; GIGS; TREZ; ST; RE; AW; RE,297,YEZ; RUANA; BACCA; BENDED; CEE; EFF; HEH; AKENE; JELL; JEFF; ELM; PO; JELLOS; UEYS; ROK; ST; MENT; TWA; EX; ZA,Player2
888,251,THEOW; SMAAK; ACCA; DEF; ENDEWED; CEE; HIC; JAKE; JEEL; MNA; NOMEN; HERN; IPPONS; NOMENS; ZE; ZEN; INN; RE,295,TIFTS; BABA; TEND; ENDEW; NEEDED; FEEN; IGGED; JILL; EEK; ENNOG; IPPON; SORNS; TOUR; KY; OX; JUT; TI,Player2
889,281,GAZES; ZOA; CAD; DECAD; DECADE; DAE; HIE; AJI; LEEK; JNANA; MANO; OPAL; ROON; STOSS; TUT; EX; DRY; ZEN; THE,317,FUNGS; ECCE; BEDU; BENDEE; BEDE; FEH; GIB; KIEKIE; MELL; MI; HEMP; ERR; KIEKIES; LARNT; OW; WOW; NED; NA; NE,Player2
890,367,DIATRON; ABACA; CAAED; YA; MEE; FEED; HEH; KEG; MNEME; NOON; POPE; ERKS; SOSS; TUKTUS; ZERKS; XI; OW; JAW; TURN,282,BAYT; MNA; ACED; JEED; DEE; EGGED; JIFF; GILLIE; LEGGED; NONE; QI; JIFFS; QIN; RACED; YAR; URN; DEEV; NONET; ON,Player1
891,305,BETEEM; QAT; GAD; BETEEMED; CEE; FAG; KEEF; JAK; KANJI; ELM; ANON; ROAR; ST; DEBES; TURNS; XU; NY; ZA; REW; WIN,265,BEGGED; OCCAM; EHED; DEBE; BEEFED; QI; OKEH; MILLE; INIA; NOON; POP; KEEFS; JAKS; UNBEGGED; DORT; ZE; ZEN; RE; IN,Player1
892,328,PILAF; PEBA; BADDIE; BOCCIE; NAE; GAGE; HEH; HILI; MM; MEEK; KOA; JOLE; GOOR; NORK; STEDDED; NESTS; UNTURN; NY; ZEX; EW; WAW; AR; ZE,257,FANTAD; BOCCI; TEDDED; CEE; PILAFF; GEED; KEB; MELEE; INN; JO; JOL; PEE; PER; FANTADS; NORKS; ST; NIS; ZE; NY; NEW; EN; NA,Player1
893,366,VEHM; ALAE; BAJAN; BAND; DEEDED; FAGGED; JEFE; GLIM; MIC; INION; OPINION; POME; POMES; ORS; PST; TUTU; NYS; XU; AW; ZE; AW,251,VEHME; MEANE; ACCEND; DEBE; EON; GHEE; GLEEK; KI; MICK; HONE; MEANER; ACCENDS; JEFES; RE; FET; REV; ZE; ZEN; RAW; IT; NAW,Player1
894,218,KENDO; QI; CANADA; BEE; CEE; EGGED; HAJJ; MELAMINE; OK; NONE; RORE; GOOLS; HES; TET; TO; EWT; ZO; ZE,293,ECESIS; BABACO; DEEDED; DEE; EFFED; HEH; SILKIE; MNA; GOOL; SOP; GIFS; BEEP; ART; RUDE; EWT; RUNNY; AX; TON,Player2
895,274,JOINT; AZAN; ADJOINT; DEAF; DEED; FEG; HAHA; KLIK; KEEL; MM; BO; NOR; SMEEK; ST; NUTS; AX; NY; EW; OW; NA,254,TURFED; CABBED; CEDE; DEAFEN; CEE; GEE; JIG; ZILL; MEEK; NOONER; PROP; ADJOINTS; SMEEKS; TE; FER; SYN; ST; RE; IN,Player1
896,279,RANEE; YEA; GAD; CADEE; DEE; HAHA; KEEK; CECAL; NEBBED; HMM; JOLE; OPPO; JOSS; OPPOS; TUM; EWT; NEWT; TID; TREW; ZO,328,RAGGY; CECA; EBBED; DEEDED; EFFED; GIG; FILK; MINNIE; EH; NOMA; NOON; DARN; JOLES; ST; RUN; XI; EW; REW; ZEA; ROT,Player2
897,293,GREWED; AY; ADAW; DAE; CEE; GEE; AGEE; FIG; FAIK; HOIK; MMM; LOON; OPPO; FEELS; ERRS; PST; TUTU; XU; ZOON; JOW; NAN,276,RANDY; ABB; CAY; CTENE; DEEDED; FEE; GHEE; EIK; JELL; QI; FEEL; ETALON; REIK; CTENES; OPPOS; TON; FER; ZOO; JO; UN; NE,Player1
898,338,NERDICS; BAM; AB; SEA; ED; NEAFE; HEIGH; ALKALI; ALKALIN; KAB; MOKE; ONO; PORN; EFFS; PORNS; NEAFES; SUQ; OW; YOW; EWT; NTH; ER; AN,290,GAMETIC; BIB; ICED; DEEDED; REE; EFF; JEE; AGLEE; ALKALINE; HEM; JONG; POP; JONGS; TICED; THEM; RUM; SEAR; XI; ZO; UN; EN; NE; NA,Player1
899,295,NAZI; BAA; ZEDA; BE; AUA; CEE; EFFED; AJI; CECAL; MILLE; JINNE; BON; NOON; JEER; SPRIG; CEES; ST; RUN; EW; WYN; VAN; NON; ON,300,BONZES; BO; CECA; ZED; CEDE; DEEDED; GHEE; HE; ME; JEE; GIG; EMONG; POOD; PRIG; JEERS; TSKS; TEME; RUNT; EX; TIX; KEX; KEN; RE,Player2
900,291,LEZZ; LEZZA; HABU; BEDDED; CEE; FAE; GHEE; JAGA; MELIK; UM; KO; PI; JORUM; MELIKS; TO; ET; NYS; VEX; ST; NA; NE,319,LEKS; ZAMAN; CACK; BEDDED; CEE; FEED; QI; KEELIE; MING; INN; LOON; PORNO; CACKS; PSST; URN; TWO; EX; WINN; ONER; AR; VAR,Player2
901,293,OWLING; WAE; GABBA; BOCKED; DADA; JEE; FEG; ICH; CIEL; NAIL; DEEN; GONE; POI; GABBAS; JEERS; EMS; TED; QUA; FAX; WE; TURN; ST,358,JOWLING; LEMMA; BOCK; ZED; CEDE; FEE; HEH; JEED; GLEI; MICH; OK; PONK; REZ; HEHS; FEERS; TWAE; UNNAIL; QUAT; DRY; URN; ERN,Player2
902,275,ROTGUT; TAVA; MAC; DEADED; EA; DEAF; GIO; KEEK; LIMNING; NOM; QI; ROTGUTS; KEENERS; ST; TI; SYN; TIZ; EAT; NEAT; ON,289,UMMED; BOBCAT; DEEDER; CEE; DEFO; HEH; JIG; JELL; KEEN; OPPO; QIS; JIGS; TAVAS; URN; EX; PWN; REH; ZE; EW,Player2
903,342,TURN; RAWN; CANCAN; BEEN; WEE; EFF; GHEE; EEJIT; ILEAL; JEFF; KON; APP; KIEKIES; QIN; EL; TURNT; YE; EX; OW; VOW; ZEL; IN; NE,304,TURNED; SABE; CODA; DADDED; CEE; EGGED; HI; KIEKIE; MEEK; MONG; MONK; OOR; MONKS; QINS; MONGS; SABER; ZE; VEX; TWEE; LAR; NOT; AN; NE,Player1
